"","Newspaper","City","State","Year","County","Full_State","GISJOIN","STATEICP","STATEFIPS","COUNTYFIPS","VARIABLE NAME"
"787","The Seattle Republican","Seattle","WA",1907,"King","Washington","G5107350","73","53","330",NA
"788","The Seattle Republican","Seattle","WA",1908,"King","Washington","G5107350","73","53","330",NA
"789","The Seattle Republican","Seattle","WA",1909,"King","Washington","G5107350","73","53","330",NA
"790","The Seattle Republican","Seattle","WA",1910,"King","Washington","G5107350","73","53","330",NA
"791","The Seattle Republican","Seattle","WA",1911,"King","Washington","G5107350","73","53","330",NA
"792","The Seattle Republican","Seattle","WA",1912,"King","Washington","G5107350","73","53","330",NA
"793","The Seattle Republican","Seattle","WA",1913,"King","Washington","G5107350","73","53","330",NA
"794","Sedalia Weekly Conservator","Sedalia","MO",1903,"Pettis","Missouri","G2900410","34","29","1590",NA
"795","Sedalia Weekly Conservator","Sedalia","MO",1904,"Pettis","Missouri","G2900410","34","29","1590",NA
"796","Sedalia Weekly Conservator","Sedalia","MO",1905,"Pettis","Missouri","G2900410","34","29","1590",NA
"797","Sedalia Weekly Conservator","Sedalia","MO",1906,"Pettis","Missouri","G2900410","34","29","1590",NA
"798","Sedalia Weekly Conservator","Sedalia","MO",1907,"Pettis","Missouri","G2900410","34","29","1590",NA
"799","Sedalia Weekly Conservator","Sedalia","MO",1908,"Pettis","Missouri","G2900410","34","29","1590",NA
"800","The Southern Indicator","Columbus","SC",1913,"Richland","South Carolina","G4201050","48","45","790",NA
"801","The Southern Indicator","Columbus","SC",1914,"Richland","South Carolina","G4201050","48","45","790",NA
"802","The Southern Indicator","Columbus","SC",1915,"Richland","South Carolina","G4201050","48","45","790",NA
"803","The Southern Indicator","Columbus","SC",1921,"Richland","South Carolina","G4201050","48","45","790",NA
"804","The Southern Indicator","Columbus","SC",1922,"Richland","South Carolina","G4201050","48","45","790",NA
"805","The Statesman","Denver","CO",1905,"Denver","Colorado","G0600310","62","8","310",NA
"806","The Statesman","Denver","CO",1906,"Denver","Colorado","G0600310","62","8","310",NA
"807","St. Louis Palladium","St. Louis","MO",1904,"St Louis","Missouri","G2900730","34","29","1890",NA
"808","Taborian Banner","Galveston","TX",1906,"Galveston","Texas","G4800490","49","48","1670",NA
"809","The True Reformer","Littleton","NC",1900,"Halifax","North Carolina","G3600890","47","37","830",NA
"810","The Tulsa Star","Tulsa","OK",1913,"Tulsa","Oklahoma","G4000250","53","40","1430",NA
"811","The Tulsa Star","Tulsa","OK",1914,"Tulsa","Oklahoma","G4000250","53","40","1430",NA
"812","The Tulsa Star","Tulsa","OK",1915,"Tulsa","Oklahoma","G4000250","53","40","1430",NA
"813","The Tulsa Star","Tulsa","OK",1916,"Tulsa","Oklahoma","G4000250","53","40","1430",NA
"814","The Tulsa Star","Tulsa","OK",1917,"Tulsa","Oklahoma","G4000250","53","40","1430",NA
"815","The Tulsa Star","Tulsa","OK",1918,"Tulsa","Oklahoma","G4000250","53","40","1430",NA
"816","The Tulsa Star","Tulsa","OK",1919,"Tulsa","Oklahoma","G4000250","53","40","1430",NA
"817","The Tulsa Star","Tulsa","OK",1920,"Tulsa","Oklahoma","G4000250","53","40","1430",NA
"818","The Tulsa Star","Tulsa","OK",1921,"Tulsa","Oklahoma","G4000250","53","40","1430",NA
"819","The Twin City Star","Minneapolis","MN",1910,"Hennepin","Minnesota","G2601010","33","27","530",NA
"820","The Twin City Star","Minneapolis","MN",1911,"Hennepin","Minnesota","G2601010","33","27","530",NA
"821","The Twin City Star","Minneapolis","MN",1912,"Hennepin","Minnesota","G2601010","33","27","530",NA
"822","The Twin City Star","Minneapolis","MN",1913,"Hennepin","Minnesota","G2601010","33","27","530",NA
"823","The Twin City Star","Minneapolis","MN",1914,"Hennepin","Minnesota","G2601010","33","27","530",NA
"824","The Twin City Star","Minneapolis","MN",1915,"Hennepin","Minnesota","G2601010","33","27","530",NA
"825","The Twin City Star","Minneapolis","MN",1916,"Hennepin","Minnesota","G2601010","33","27","530",NA
"826","The Twin City Star","Minneapolis","MN",1917,"Hennepin","Minnesota","G2601010","33","27","530",NA
"827","The Twin City Star","Minneapolis","MN",1918,"Hennepin","Minnesota","G2601010","33","27","530",NA
"828","The Twin City Star","Minneapolis","MN",1919,"Hennepin","Minnesota","G2601010","33","27","530",NA
"829","Voice of Missions","Laurel","MS",1900,"Jones","Mississippi","G2701230","46","28","670",NA
"830","The Washington Bee","Washington","DC",1907,"District Of Columbia","District of Columbia",NA,NA,NA,NA,NA
"831","The Washington Bee","Washington","DC",1908,"District Of Columbia","District of Columbia",NA,NA,NA,NA,NA
"832","The Washington Bee","Washington","DC",1909,"District Of Columbia","District of Columbia",NA,NA,NA,NA,NA
"833","The Washington Bee","Washington","DC",1910,"District Of Columbia","District of Columbia",NA,NA,NA,NA,NA
"834","The Washington Bee","Washington","DC",1911,"District Of Columbia","District of Columbia",NA,NA,NA,NA,NA
"835","The Weekly Negro World","Cary","MS",1902,"Sharkey","Mississippi","G2800070","46","28","1250",NA
"836","The Western Enterprise","Colorado Springs","CO",1900,"El Paso","Colorado","G0600410","62","8","410",NA
"837","The Western Outlook","San Francisco","CA",1900,"San Francisco","California","G0501070","71","6","750",NA
"838","The Western Outlook","San Francisco","CA",1914,"San Francisco","California","G0501070","71","6","750",NA
"839","The Western Outlook","San Francisco","CA",1915,"San Francisco","California","G0501070","71","6","750",NA
"840","The Western Outlook","San Francisco","CA",1916,"San Francisco","California","G0501070","71","6","750",NA
"841","The Western Outlook","San Francisco","CA",1921,"San Francisco","California","G0501070","71","6","750",NA
"842","The Western Outlook","San Francisco","CA",1922,"San Francisco","California","G0501070","71","6","750",NA
"843","The Western Outlook","San Francisco","CA",1926,"San Francisco","California","G0501070","71","6","750",NA
"844","The Western Outlook","San Francisco","CA",1927,"San Francisco","California","G0501070","71","6","750",NA
"845","The Western Outlook","San Francisco","CA",1928,"San Francisco","California","G0501070","71","6","750",NA
"846","The Western Star","Houston","TX",1900,"Harris","Texas","G4800830","49","48","2010",NA
"847","Wide-Awake","Birmingham","AL",1900,"Shelby","Alabama","G0101170","41","1","1170",NA
"848","Afro-American Courier","Yazoo City","MS",1926,"Yazoo","Mississippi","G2800450","46","28","1630",NA
"849","Afro-American Courier","Yazoo City","MS",1927,"Yazoo","Mississippi","G2800450","46","28","1630",NA
"850","Afro-American Courier","Yazoo City","MS",1928,"Yazoo","Mississippi","G2800450","46","28","1630",NA
"851","Afro-American Courier","Yazoo City","MS",1929,"Yazoo","Mississippi","G2800450","46","28","1630",NA
"852","Afro-American Courier","Yazoo City","MS",1930,"Yazoo","Mississippi","G2800450","46","28","1630",NA
"853","Afro-American Courier","Yazoo City","MS",1931,"Yazoo","Mississippi","G2800450","46","28","1630",NA
"854","Afro-American Courier","Yazoo City","MS",1932,"Yazoo","Mississippi","G2800450","46","28","1630",NA
"855","Afro-American Courier","Yazoo City","MS",1933,"Yazoo","Mississippi","G2800450","46","28","1630",NA
"856","Afro-American Courier","Yazoo City","MS",1934,"Yazoo","Mississippi","G2800450","46","28","1630",NA
"857","Afro-American Courier","Yazoo City","MS",1935,"Yazoo","Mississippi","G2800450","46","28","1630",NA
"858","Afro-American Courier","Yazoo City","MS",1936,"Yazoo","Mississippi","G2800450","46","28","1630",NA
"859","Afro-American Courier","Yazoo City","MS",1937,"Yazoo","Mississippi","G2800450","46","28","1630",NA
"860","Afro-American Courier","Yazoo City","MS",1938,"Yazoo","Mississippi","G2800450","46","28","1630",NA
"861","Afro-American Courier","Yazoo City","MS",1939,"Yazoo","Mississippi","G2800450","46","28","1630",NA
"862","Afro-American Courier","Yazoo City","MS",1940,"Yazoo","Mississippi","G2800450","46","28","1630",NA
"863","Afro-American Courier","Yazoo City","MS",1941,"Yazoo","Mississippi","G2800450","46","28","1630",NA
"864","Afro-American Courier","Yazoo City","MS",1942,"Yazoo","Mississippi","G2800450","46","28","1630",NA
"865","Afro-American Courier","Yazoo City","MS",1957,"Yazoo","Mississippi","G2800450","46","28","1630",NA
"866","The Arizona Gleam","Phoenix","AZ",1929,"Maricopa","Arizona","G0250015","61","4","130",NA
"867","The Arizona Gleam","Phoenix","AZ",1930,"Maricopa","Arizona","G0250015","61","4","130",NA
"868","The Arizona Gleam","Phoenix","AZ",1935,"Maricopa","Arizona","G0250015","61","4","130",NA
"869","The Arizona Gleam","Phoenix","AZ",1936,"Maricopa","Arizona","G0250015","61","4","130",NA
"870","The Arizona Gleam","Phoenix","AZ",1937,"Maricopa","Arizona","G0250015","61","4","130",NA
"871","Arizona Sun","Phoenix","AZ",1944,"Maricopa","Arizona","G0250015","61","4","130",NA
"872","Arizona Sun","Phoenix","AZ",1946,"Maricopa","Arizona","G0250015","61","4","130",NA
"873","Arizona Sun","Phoenix","AZ",1947,"Maricopa","Arizona","G0250015","61","4","130",NA
"874","Arizona Sun","Phoenix","AZ",1948,"Maricopa","Arizona","G0250015","61","4","130",NA
"875","Arizona Sun","Phoenix","AZ",1949,"Maricopa","Arizona","G0250015","61","4","130",NA
"876","Arizona Sun","Phoenix","AZ",1950,"Maricopa","Arizona","G0250015","61","4","130",NA
"877","Arizona Sun","Phoenix","AZ",1951,"Maricopa","Arizona","G0250015","61","4","130",NA
"878","Arizona Sun","Phoenix","AZ",1952,"Maricopa","Arizona","G0250015","61","4","130",NA
"879","Arizona Sun","Phoenix","AZ",1953,"Maricopa","Arizona","G0250015","61","4","130",NA
"880","Arizona Sun","Phoenix","AZ",1954,"Maricopa","Arizona","G0250015","61","4","130",NA
"881","Arizona Sun","Phoenix","AZ",1955,"Maricopa","Arizona","G0250015","61","4","130",NA
"882","Arizona Sun","Phoenix","AZ",1956,"Maricopa","Arizona","G0250015","61","4","130",NA
"883","Arizona Sun","Phoenix","AZ",1957,"Maricopa","Arizona","G0250015","61","4","130",NA
"884","Arizona Sun","Phoenix","AZ",1958,"Maricopa","Arizona","G0250015","61","4","130",NA
"885","Arizona Sun","Phoenix","AZ",1960,"Maricopa","Arizona","G0250015","61","4","130",NA
"886","Arizona Sun","Phoenix","AZ",1961,"Maricopa","Arizona","G0250015","61","4","130",NA
"887","Arizona Sun","Phoenix","AZ",1962,"Maricopa","Arizona","G0250015","61","4","130",NA
"888","Arizona Sun","Phoenix","AZ",1963,"Maricopa","Arizona","G0250015","61","4","130",NA
"889","The Athens Republique","Athens","GA",1921,"Clarke","Georgia","G1200770","44","13","590",NA
"890","The Athens Republique","Athens","GA",1922,"Clarke","Georgia","G1200770","44","13","590",NA
"891","The Athens Republique","Athens","GA",1923,"Clarke","Georgia","G1200770","44","13","590",NA
"892","The Athens Republique","Athens","GA",1924,"Clarke","Georgia","G1200770","44","13","590",NA
"893","The Athens Republique","Athens","GA",1926,"Clarke","Georgia","G1200770","44","13","590",NA
"894","The Baltimore Afro-American","Baltimore","MD",1933,"Baltimore City","Maryland","G2200890","52","24","5100",NA
"895","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1934,"Guilford","North Carolina","G3600870","47","37","810",NA
"896","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1935,"Guilford","North Carolina","G3600870","47","37","810",NA
"897","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1936,"Guilford","North Carolina","G3600870","47","37","810",NA
"898","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1937,"Guilford","North Carolina","G3600870","47","37","810",NA
"899","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1938,"Guilford","North Carolina","G3600870","47","37","810",NA
"900","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1939,"Guilford","North Carolina","G3600870","47","37","810",NA
"901","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1940,"Guilford","North Carolina","G3600870","47","37","810",NA
"902","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1941,"Guilford","North Carolina","G3600870","47","37","810",NA
"903","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1942,"Guilford","North Carolina","G3600870","47","37","810",NA
"904","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1943,"Guilford","North Carolina","G3600870","47","37","810",NA
"905","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1944,"Guilford","North Carolina","G3600870","47","37","810",NA
"906","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1945,"Guilford","North Carolina","G3600870","47","37","810",NA
"907","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1946,"Guilford","North Carolina","G3600870","47","37","810",NA
"908","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1947,"Guilford","North Carolina","G3600870","47","37","810",NA
"909","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1948,"Guilford","North Carolina","G3600870","47","37","810",NA
"910","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1949,"Guilford","North Carolina","G3600870","47","37","810",NA
"911","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1950,"Guilford","North Carolina","G3600870","47","37","810",NA
"912","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1951,"Guilford","North Carolina","G3600870","47","37","810",NA
"913","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1952,"Guilford","North Carolina","G3600870","47","37","810",NA
"914","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1953,"Guilford","North Carolina","G3600870","47","37","810",NA
"915","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1954,"Guilford","North Carolina","G3600870","47","37","810",NA
"916","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1955,"Guilford","North Carolina","G3600870","47","37","810",NA
"917","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1956,"Guilford","North Carolina","G3600870","47","37","810",NA
"918","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1957,"Guilford","North Carolina","G3600870","47","37","810",NA
"919","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1958,"Guilford","North Carolina","G3600870","47","37","810",NA
"920","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1959,"Guilford","North Carolina","G3600870","47","37","810",NA
"921","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1960,"Guilford","North Carolina","G3600870","47","37","810",NA
"922","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1961,"Guilford","North Carolina","G3600870","47","37","810",NA
"923","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1962,"Guilford","North Carolina","G3600870","47","37","810",NA
"924","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1963,"Guilford","North Carolina","G3600870","47","37","810",NA
"925","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1964,"Guilford","North Carolina","G3600870","47","37","810",NA
"926","The Bennett Banner Bennett College Student Newspaper","Greensboro","NC",1965,"Guilford","North Carolina","G3600870","47","37","810",NA
"927","The Black Dispatch","Oklahoma City","OK",1917,"Oklahoma","Oklahoma","G3901670","53","40","1090",NA
"928","The Black Dispatch","Oklahoma City","OK",1922,"Oklahoma","Oklahoma","G3901670","53","40","1090",NA
"929","The Bystander","Des Moines","IA",1916,"Polk","Iowa","G1900350","31","19","1530",NA
"930","The Bystander","Des Moines","IA",1917,"Polk","Iowa","G1900350","31","19","1530",NA
