,STNAME,CTYNAME,black_population,total_population,cty_percentage
2086,Ohio,Knox County,1136358,16617592,0.06838283188
2087,Ohio,Lake County,5438506,45738584,0.1189041182
2088,Ohio,Lawrence County,378764,9495386,0.03988926832
2089,Ohio,Licking County,160560,4130612,0.03887075329
2090,Ohio,Logan County,260124,5546610,0.04689783489
2091,Ohio,Lorain County,654958,7351686,0.08908949593
2092,Ohio,Lucas County,2073764,10613176,0.1953952332
2093,Ohio,Madison County,5304308,33135078,0.1600813494
2094,Ohio,Mahoning County,892202,5560022,0.1604673507
2095,Ohio,Marion County,8719650,48666138,0.1791728368
2096,Ohio,Medina County,91728,5424632,0.01690953414
2097,Ohio,Meigs County,9088,845004,0.01075497867
2098,Ohio,Mercer County,2167436,15166986,0.1429048593
2099,Ohio,Miami County,109926,4178252,0.02630908811
2100,Ohio,Monroe County,4610660,37336686,0.1234887317
2101,Ohio,Montgomery County,14663838,88804858,0.1651242773
2102,Ohio,Morgan County,602266,8869524,0.06790285476
2103,Ohio,Morrow County,8028,1112382,0.007216945258
2104,Ohio,Muskingum County,79094,2064568,0.03831019371
2105,Ohio,Noble County,22974,1761986,0.01303869611
2106,Ohio,Ottawa County,140862,8629492,0.01632332471
2107,Ohio,Paulding County,739986,4200820,0.1761527511
2108,Ohio,Perry County,306678,5013282,0.06117309978
2109,Ohio,Pickaway County,50502,1374320,0.03674690029
2110,Ohio,Pike County,1001028,7055636,0.1418763666
2111,Ohio,Portage County,188978,5587890,0.03381920546
2112,Ohio,Preble County,6168,992622,0.006213845754
2113,Ohio,Putnam County,605496,9819116,0.06166502158
2114,Ohio,Richland County,4930850,14111142,0.3494295501
2115,Ohio,Ross County,109626,1850202,0.05925082775
2116,Ohio,Sandusky County,45206,1427468,0.03166866087
2117,Ohio,Scioto County,48570,1845038,0.02632466106
2118,Ohio,Seneca County,77510,2168598,0.0357419863
2119,Ohio,Shelby County,12929384,32414764,0.3988733035
2120,Ohio,Stark County,720034,9799032,0.07348011518
2121,Ohio,Summit County,1950604,14661722,0.1330405801
2122,Ohio,Trumbull County,413410,4867564,0.08493160028
2123,Ohio,Tuscarawas County,20116,2216454,0.009075757945
2124,Ohio,Union County,4679118,27003340,0.1732792314
2125,Ohio,Van Wert County,7014,680448,0.01030791479
2126,Ohio,Vinton County,1396,315640,0.004422760106
2127,Ohio,Warren County,1618818,19770854,0.08187901241
2128,Ohio,Washington County,3336744,61811224,0.0539828171
2129,Ohio,Wayne County,18314310,57520294,0.3183973642
2130,Ohio,Williams County,38974,1668734,0.02335542992
2131,Ohio,Wood County,178594,7973770,0.02239768641
2132,Ohio,Wyandot County,1820,531904,0.003421670076
2133,Oklahoma,Adair County,33134,1783908,0.0185738278
2134,Oklahoma,Alfalfa County,6104,138384,0.04410914557
2135,Oklahoma,Atoka County,12634,334208,0.03780280544
2136,Oklahoma,Beaver County,256538,4298186,0.05968517882
2137,Oklahoma,Beckham County,22720,538010,0.04222969833
2138,Oklahoma,Blaine County,10916,932918,0.0117009212
2139,Oklahoma,Bryan County,146818,1952284,0.0752031979
2140,Oklahoma,Caddo County,19888,704426,0.02823291588
2141,Oklahoma,Canadian County,101582,3244246,0.03131143569
2142,Oklahoma,Carter County,104446,3351834,0.03116085104
2143,Oklahoma,Cherokee County,915646,11578360,0.07908252982
2144,Oklahoma,Choctaw County,230022,872356,0.2636790485
2145,Oklahoma,Cimarron County,262,54296,0.004825401503
2146,Oklahoma,Cleveland County,842150,9134952,0.09218986591
2147,Oklahoma,Coal County,996,136556,0.007293711005
2148,Oklahoma,Comanche County,525304,3328964,0.1577980417
2149,Oklahoma,Cotton County,3196,142812,0.02237907179
2150,Oklahoma,Craig County,11286,471950,0.02391355016
2151,Oklahoma,Creek County,38710,1705266,0.02270027081
2152,Oklahoma,Custer County,27756,1651166,0.01680993916
2153,Oklahoma,Delaware County,3327660,23513044,0.1415239983
2154,Oklahoma,Dewey County,1088,253450,0.004292759913
2155,Oklahoma,Ellis County,443714,4833484,0.09180003492
2156,Oklahoma,Garfield County,64414,3131352,0.02057066724
2157,Oklahoma,Garvin County,16404,663948,0.02470675414
2158,Oklahoma,Grady County,206220,1903318,0.1083476329
2159,Oklahoma,Grant County,209572,7955664,0.02634249008
2160,Oklahoma,Greer County,11478,142744,0.08040968447
2161,Oklahoma,Harmon County,5432,66302,0.08192814696
2162,Oklahoma,Harper County,1198,226314,0.005293530228
2163,Oklahoma,Haskell County,9120,542816,0.01680127336
2164,Oklahoma,Hughes County,21792,743028,0.02932863903
2165,Oklahoma,Jackson County,5952394,41466070,0.1435485446
2166,Oklahoma,Jefferson County,15107612,76885430,0.1964951227
2167,Oklahoma,Johnston County,758846,4846114,0.1565885573
2168,Oklahoma,Kay County,23148,1076084,0.02151133183
2169,Oklahoma,Kingfisher County,5880,373174,0.01575672475
2170,Oklahoma,Kiowa County,10610,311570,0.03405334275
2171,Oklahoma,Latimer County,2812,253708,0.01108360793
2172,Oklahoma,Le Flore County,25576,1203724,0.02124739558
2173,Oklahoma,Lincoln County,699984,14445444,0.04845707754
2174,Oklahoma,Logan County,260124,5546610,0.04689783489
2175,Oklahoma,Love County,5470,236924,0.02308757239
2176,Oklahoma,McClain County,8370,915940,0.009138153154
2177,Oklahoma,McCurtain County,65390,793602,0.08239646573
2178,Oklahoma,McIntosh County,132250,880498,0.1501990919
2179,Oklahoma,Major County,1504,184002,0.008173824198
2180,Oklahoma,Marshall County,570840,8779542,0.065019337
2181,Oklahoma,Mayes County,5742,986520,0.005820459798
2182,Oklahoma,Murray County,16722,1483034,0.0112755338
2183,Oklahoma,Muskogee County,182806,1663472,0.1098942453
2184,Oklahoma,Noble County,22974,1761986,0.01303869611
2185,Oklahoma,Nowata County,5670,249200,0.02275280899
2186,Oklahoma,Okfuskee County,22070,290442,0.07598763264
2187,Oklahoma,Oklahoma County,2935030,18523906,0.1584455244
2188,Oklahoma,Okmulgee County,78332,936086,0.08368034561
2189,Oklahoma,Osage County,132424,1845920,0.07173875358
2190,Oklahoma,Ottawa County,140862,8629492,0.01632332471
2191,Oklahoma,Pawnee County,12010,620170,0.0193656578
2192,Oklahoma,Payne County,73356,1935048,0.03790913714
2193,Oklahoma,Pittsburg County,35766,1070712,0.03340394056
2194,Oklahoma,Pontotoc County,135282,1666854,0.08116007761
2195,Oklahoma,Pottawatomie County,58738,2280040,0.02576182874
2196,Oklahoma,Pushmataha County,2388,267918,0.008913174927
2197,Oklahoma,Roger Mills County,546,88396,0.006176750079
2198,Oklahoma,Rogers County,25876,2168538,0.01193246325
2199,Oklahoma,Seminole County,1444450,11629150,0.124209422
2200,Oklahoma,Sequoyah County,18252,1005056,0.01816018212
2201,Oklahoma,Stephens County,95198,1904518,0.04998535062
2202,Oklahoma,Texas County,44214,1119352,0.03949963908
2203,Oklahoma,Tillman County,14896,181478,0.08208157463
2204,Oklahoma,Tulsa County,1648690,15267586,0.107986292
2205,Oklahoma,Wagoner County,69784,1868840,0.03734081034
2206,Oklahoma,Washington County,3336744,61811224,0.0539828171
2207,Oklahoma,Washita County,3142,271644,0.01156660924
2208,Oklahoma,Woods County,7262,214756,0.03381512042
2209,Oklahoma,Woodward County,9684,493644,0.01961737608
2210,Oregon,Baker County,128874,1133664,0.1136791854
2211,Oregon,Benton County,341662,15755756,0.02168490043
2212,Oregon,Clackamas County,104242,9633918,0.01082031215
2213,Oregon,Clatsop County,7222,925904,0.007799944703
2214,Oregon,Columbia County,1253102,11455794,0.1093858706
2215,Oregon,Coos County,14712,2289752,0.006425149973
2216,Oregon,Crook County,3282,714350,0.004594386505
2217,Oregon,Curry County,86720,1739944,0.04984068453
2218,Oregon,Deschutes County,21404,4295574,0.00498280323
2219,Oregon,Douglas County,3364802,34766672,0.09678240126
2220,Oregon,Gilliam County,138,45898,0.003006666957
2221,Oregon,Grant County,209572,7955664,0.02634249008
2222,Oregon,Harney County,1280,174824,0.007321649201
2223,Oregon,Hood River County,3822,550546,0.006942199199
2224,Oregon,Jackson County,5952394,41466070,0.1435485446
2225,Oregon,Jefferson County,15107612,76885430,0.1964951227
2226,Oregon,Josephine County,11236,2046216,0.005491111398
2227,Oregon,Klamath County,13288,1604190,0.008283308087
2228,Oregon,Lake County,5438506,45738584,0.1189041182
2229,Oregon,Lane County,101032,8857138,0.01140684497
2230,Oregon,Lincoln County,699984,14445444,0.04845707754
2231,Oregon,Linn County,300252,8785270,0.03417675268
2232,Oregon,Malheur County,11426,736746,0.01550873707
2233,Oregon,Marion County,8719650,48666138,0.1791728368
2234,Oregon,Morrow County,8028,1112382,0.007216945258
2235,Oregon,Multnomah County,1113570,18897986,0.05892532675
2236,Oregon,Polk County,3647332,35410710,0.1030008153
2237,Oregon,Sherman County,2892,331294,0.008729406509
2238,Oregon,Tillamook County,3492,626742,0.00557167064
2239,Oregon,Umatilla County,20080,1848774,0.01086125183
2240,Oregon,Union County,4679118,27003340,0.1732792314
2241,Oregon,Wallowa County,686,167296,0.00410051645
2242,Oregon,Wasco County,4160,619524,0.006714832678
2243,Oregon,Washington County,3336744,61811224,0.0539828171
2244,Oregon,Wheeler County,75548,370594,0.2038565114
2245,Oregon,Yamhill County,27362,2478190,0.01104112275
2246,Pennsylvania,Adams County,995836,19994978,0.04980430586
2247,Pennsylvania,Allegheny County,3932966,29370698,0.1339078152
2248,Pennsylvania,Armstrong County,14554,1644604,0.00884954676
2249,Pennsylvania,Beaver County,256538,4298186,0.05968517882
2250,Pennsylvania,Bedford County,232774,4171618,0.05579945239
2251,Pennsylvania,Berks County,691234,9997774,0.06913879029
2252,Pennsylvania,Blair County,55882,2980402,0.01874981966
2253,Pennsylvania,Bradford County,142250,2140458,0.06645773942
2254,Pennsylvania,Bucks County,628020,15041528,0.04175240707
2255,Pennsylvania,Butler County,1133246,17488504,0.06479948199
2256,Pennsylvania,Cambria County,118250,3254110,0.03633866095
2257,Pennsylvania,Cameron County,76674,10165418,0.007542631302
2258,Pennsylvania,Carbon County,39668,2662006,0.01490154417
2259,Pennsylvania,Centre County,139416,3834222,0.03636096188
2260,Pennsylvania,Chester County,1104326,13558912,0.08144650544
2261,Pennsylvania,Clarion County,10942,935482,0.01169664408
2262,Pennsylvania,Clearfield County,54910,1927408,0.02848903813
2263,Pennsylvania,Clinton County,237318,9313182,0.02548194591
2264,Pennsylvania,Columbia County,1253102,11455794,0.1093858706
2265,Pennsylvania,Crawford County,204010,8251950,0.02472264132
2266,Pennsylvania,Cumberland County,4396326,26604214,0.1652492346
2267,Pennsylvania,Dauphin County,1248648,6579404,0.1897813237
2268,Pennsylvania,Delaware County,3327660,23513044,0.1415239983
2269,Pennsylvania,Elk County,3194,800296,0.003991023321
2270,Pennsylvania,Erie County,3741886,30500680,0.1226820517
2271,Pennsylvania,Fayette County,2371166,18674014,0.126976771
2272,Pennsylvania,Forest County,37072,394406,0.09399451327
2273,Pennsylvania,Franklin County,8205618,53658684,0.1529224608
2274,Pennsylvania,Fulton County,10967506,28762146,0.3813173746
2275,Pennsylvania,Greene County,1281880,18860946,0.06796477759
2276,Pennsylvania,Huntingdon County,61072,1091012,0.05597738613
2277,Pennsylvania,Indiana County,55506,2068600,0.02683264043
2278,Pennsylvania,Jefferson County,15107612,76885430,0.1964951227
2279,Pennsylvania,Juniata County,4714,590596,0.00798176757
2280,Pennsylvania,Lackawanna County,178650,5083916,0.03514023442
2281,Pennsylvania,Lancaster County,1475692,22601546,0.06529163978
2282,Pennsylvania,Lawrence County,378764,9495386,0.03988926832
2283,Pennsylvania,Lebanon County,109572,3314514,0.03305824021
2284,Pennsylvania,Lehigh County,785382,8675788,0.09052572516
2285,Pennsylvania,Luzerne County,415746,7650996,0.05433880765
2286,Pennsylvania,Lycoming County,129560,2764422,0.04686694
2287,Pennsylvania,McKean County,25458,1006124,0.02530304416
2288,Pennsylvania,Mercer County,2167436,15166986,0.1429048593
2289,Pennsylvania,Mifflin County,9212,1113380,0.008273904687
2290,Pennsylvania,Monroe County,4610660,37336686,0.1234887317
2291,Pennsylvania,Montgomery County,14663838,88804858,0.1651242773
2292,Pennsylvania,Montour County,7418,438380,0.0169213924
2293,Pennsylvania,Northampton County,858100,8020862,0.1069835137
2294,Pennsylvania,Northumberland County,131940,2513786,0.05248656807
2295,Pennsylvania,Perry County,306678,5013282,0.06117309978
2296,Pennsylvania,Philadelphia County,16633046,37612242,0.442224263
2297,Pennsylvania,Pike County,1001028,7055636,0.1418763666
2298,Pennsylvania,Potter County,319070,3341502,0.09548699956
2299,Pennsylvania,Schuylkill County,112848,3459404,0.03262064795
2300,Pennsylvania,Snyder County,12314,965780,0.01275031581
2301,Pennsylvania,Somerset County,1112742,11544956,0.09638339029
2302,Pennsylvania,Sullivan County,303352,7435512,0.04079772852
2303,Pennsylvania,Susquehanna County,5502,997670,0.0055148496
2304,Pennsylvania,Tioga County,18482,2177008,0.008489633479
2305,Pennsylvania,Union County,4679118,27003340,0.1732792314
2306,Pennsylvania,Venango County,13986,1262412,0.01107879203
2307,Pennsylvania,Warren County,1618818,19770854,0.08187901241
2308,Pennsylvania,Washington County,3336744,61811224,0.0539828171
2309,Pennsylvania,Wayne County,18314310,57520294,0.3183973642
2310,Pennsylvania,Westmoreland County,328328,8965806,0.03662002055
2311,Pennsylvania,Wyoming County,66178,2165408,0.03056144616
2312,Pennsylvania,York County,2168610,23621230,0.09180766624
2313,Rhode Island,Bristol County,711770,14570388,0.04885044928
2314,Rhode Island,Kent County,2842286,23900526,0.1189214832
2315,Rhode Island,Newport County,83878,1991836,0.04211089668
2316,Rhode Island,Providence County,1803760,15211168,0.118581295
2317,Rhode Island,Washington County,3336744,61811224,0.0539828171
2318,South Carolina,Abbeville County,165940,594774,0.2789967282
2319,South Carolina,Aiken County,1006044,4003010,0.2513218803
2320,South Carolina,Allendale County,164546,223822,0.7351645504
2321,South Carolina,Anderson County,1156774,8626822,0.1340903985
2322,South Carolina,Bamberg County,216640,355610,0.6092067152
2323,South Carolina,Barnwell County,229968,520426,0.4418841488
2324,South Carolina,Beaufort County,1096060,5464780,0.2005680009
2325,South Carolina,Berkeley County,1446864,7703438,0.1878205549
2326,South Carolina,Calhoun County,1377512,8375494,0.1644693435
2327,South Carolina,Charleston County,2597754,9340350,0.2781216978
2328,South Carolina,Cherokee County,915646,11578360,0.07908252982
2329,South Carolina,Chester County,1104326,13558912,0.08144650544
2330,South Carolina,Chesterfield County,2284298,9217538,0.2478208389
2331,South Carolina,Clarendon County,396426,818806,0.484151313
2332,South Carolina,Colleton County,345938,907508,0.3811955377
2333,South Carolina,Darlington County,674040,1617226,0.4167877588
2334,South Carolina,Dillon County,348962,743908,0.4690929524
2335,South Carolina,Dorchester County,1168418,4452538,0.262416177
2336,South Carolina,Edgefield County,233548,645460,0.3618318718
2337,South Carolina,Fairfield County,3402480,26767670,0.1271115491
2338,South Carolina,Florence County,1411982,3419620,0.4129061124
2339,South Carolina,Georgetown County,471930,1478646,0.3191636132
2340,South Carolina,Greenville County,2187388,11869350,0.1842887774
2341,South Carolina,Greenwood County,542490,1836190,0.295443282
2342,South Carolina,Hampton County,255870,475768,0.5378041398
2343,South Carolina,Horry County,1016018,7611822,0.1334789489
2344,South Carolina,Jasper County,797952,7028740,0.1135270333
2345,South Carolina,Kershaw County,382784,1545124,0.2477367512
2346,South Carolina,Lancaster County,1475692,22601546,0.06529163978
2347,South Carolina,Laurens County,831204,2746476,0.3026438243
